GAME_DATE,last_name,first_name,Injury_Status,Reason
2025-04-04,Hawkins,Jordan,Out,"Injury/Illness-LumbarSpine;Annular
Fissure"
2025-04-04,Jones,Herbert,Out,"Injury/Illness-RightShoulder;Torn
RotatorCuff"
2025-04-04,McCollum,CJ,Out,"Injury/Illness-RightFoot;Bone
Contusion"
2025-04-04,MurphyIII,Trey,Out,"Injury/Illness-RightShoulder;Torn
Labrum"
2025-04-04,Murray,Dejounte,Out,Injury/Illness-RightAchilles;Rupture
2025-04-04,Williamson,Zion,Out,"Injury/Illness-LowBack;Bone
Contusion"
2025-04-05,Brunson,Jalen,Questionable,Injury/Illness-RightAnkle;Sprain
2025-04-05,Hukporti,Ariel,Out,"Injury/Illness-LeftKnee;Meniscus
Surgery"
2025-04-05,McBride,Miles,Out,"Injury/Illness-LeftGroin;
Contusion/Strain"
2025-04-05,Payne,Cameron,Questionable,Injury/Illness-RightAnkle;Sprain
2025-04-05,Robinson,Mitchell,Questionable,"Injury/Illness-LeftAnkle;Surgery
InjuryRecovery"
2025-04-05,Bufkin,Kobe,Out,"Injury/Illness-RightShoulder;
Surgery"
2025-04-05,Capela,Clint,Out,"Injury/Illness-LeftFourth
Metacarpal;LigamentSprain"
2025-04-05,Johnson,Jalen,Out,Injury/Illness-LeftShoulder;Surgery
2025-04-05,NanceJr.,Larry,Out,"Injury/Illness-RightMedialFemoral
Condyle;Fracture"
2025-04-05,Toppin,Jacob,Out,Injury/Illness-LeftCalf;Strain
2025-04-05,Young,Trae,Probable,"Injury/Illness-RightAchilles;
Tendinitis"
2025-04-05,Clarke,Brandon,Out,Injury/Illness-RightKnee;PCLSprain
2025-04-05,Pullin,Zyon,Out,Injury/Illness-RightPatellar;Tendon
2025-04-05,WilliamsJr.,Vince,Out,Injury/Illness-Illness;Illness
2025-04-05,ShannonJr.,Terrence,Out,Injury/Illness-RightGroin;Strain
2025-04-05,Drummond,Andre,Out,Injury/Illness-LeftToe;Sprain
2025-04-05,Embiid,Joel,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-04-05,George,Paul,Out,"Injury/Illness-LeftGroin;Injury
Recovery"
2025-04-05,Gordon,Eric,Out,Injury/Illness-RightWrist;Surgery
2025-04-05,Lowry,Kyle,Out,"Injury/Illness-RightHip;Injury
Management"
2025-04-05,Maxey,Tyrese,Out,Injury/Illness-RightFinger;Sprain
2025-04-05,McCain,Jared,Out,"Injury/Illness-LeftKnee;Meniscus
Surgery"
2025-04-05,OubreJr.,Kelly,Out,Injury/Illness-RightKnee;Sprain
2025-04-05,Antetokounmpo,Giannis,Probable,Injury/Illness-LeftFoot;Sprain
2025-04-05,Green,AJ,Probable,Injury/Illness-RightAcJoint;Sprain
2025-04-05,Lillard,Damian,Out,"Injury/Illness-RightCalf;DeepVein
Thrombosis"
2025-04-05,Sims,Jericho,Out,"Injury/Illness-RightThumb;UCL
Sprain"
2025-04-05,Herro,Tyler,Questionable,Injury/Illness-RightThigh;Contusion
2025-04-05,Highsmith,Haywood,Questionable,Injury/Illness-LeftAchilles;Soreness
2025-04-05,Jovic,Nikola,Out,Injury/Illness-RightHand;Broken
2025-04-05,Robinson,Duncan,Available,"Injury/Illness-LeftSacroiliacJoint;
Dysfunction"
2025-04-05,Smith,Dru,Out,Injury/Illness-LeftAchilles;Surgery
2025-04-05,Wiggins,Andrew,Out,"Injury/Illness-RightHamstring;
Tendinopathy"
2025-04-06,Ball,Lonzo,Out,Injury/Illness-RightWrist;Sprain
2025-04-06,Dosunmu,Ayo,Out,Injury/Illness-LeftShoulder;Surgery
2025-04-06,Jones,Tre,Out,Injury/Illness-LeftMidfoot;Sprain
2025-04-06,Terry,Dalen,Probable,Injury/Illness-N/a;Illness
2025-04-06,Ball,LaMelo,Out,"Injury/Illness-RightAnkle;
Impingement"
2025-04-06,Baugh,Damion,Out,Injury/Illness-LeftHip;Soreness
2025-04-06,Green,Josh,Out,"Injury/Illness-LeftShoulder;
Soreness"
2025-04-06,Mann,Tre,Out,Injury/Illness-Disc;Herniation
2025-04-06,Miller,Brandon,Out,"Injury/Illness-RightWrist;Ligament
Repair"
2025-04-06,SmithJr.,Nick,Questionable,Injury/Illness-LeftAnkle;Sprain
2025-04-06,Williams,Grant,Out,Injury/Illness-RightAcl;Repair
2025-04-06,Williams,Mark,Questionable,"Injury/Illness-Thoracic;Muscle
Spasm"
2025-04-06,James,LeBron,Probable,Injury/Illness-LeftGroin;Strain
2025-04-06,Kleber,Maxi,Out,"Injury/Illness-RightFoot;Surgery
Recovery"
2025-04-06,Dieng,Ousmane,Out,Injury/Illness-LeftCalf;Strain
2025-04-06,Ducas,Alex,Out,Injury/Illness-LeftQuad;Strain
2025-04-06,Mitchell,Ajay,Out,"Injury/Illness-RightGreatToe;
Surgery"
2025-04-06,Topic,Nikola,Out,Injury/Illness-LeftKnee;Surgery
2025-04-06,Williams,Jaylin,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-06,Barnes,Scottie,Questionable,"Injury/Illness-RightHand;MCPjoint
contusion"
2025-04-06,Chomche,Ulrich,Out,"Injury/Illness-RightKnee;Partial
ProximalMCLTear"
2025-04-06,Dick,Gradey,Out,"Injury/Illness-RightKnee;Bone
bruise"
2025-04-06,Ingram,Brandon,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-06,Poeltl,Jakob,Out,Rest
2025-04-06,Quickley,Immanuel,Out,Rest
2025-04-06,Claxton,Nic,Out,Rest
2025-04-06,Clowney,Noah,Out,Injury/Illness-RightAnkle;Sprain
2025-04-06,Johnson,Cameron,Out,Injury/Illness-LowerBack;Contusion
2025-04-06,Melton,De'Anthony,Out,Injury/Illness-LeftKnee;ACLTear
2025-04-06,Russell,D'Angelo,Out,Injury/Illness-RightAnkle;Soreness
2025-04-06,Sharpe,Day'Ron,Out,Injury/Illness-RightKnee;Sprain
2025-04-06,Thomas,Cam,Out,Injury/Illness-LeftHamstring;Strain
2025-04-06,LaRavia,Jake,Out,"Injury/Illness-LeftThumb;Bone
Contusion"
2025-04-06,Murray,Keegan,Questionable,Injury/Illness-Back;Soreness
2025-04-06,Jerome,Ty,Questionable,Injury/Illness-LeftKnee;Tendinitis
2025-04-06,Wade,Dean,Questionable,Injury/Illness-Illness;Illness
2025-04-06,Fox,De'Aaron,Out,"Injury/Illness-LeftFifthFinger;
ExtensorTendonSurgery"
2025-04-06,Sochan,Jeremy,Out,"Injury/Illness-LowBack;
Inflammation"
2025-04-06,Wembanyama,Victor,Out,"Injury/Illness-RightShoulder;Deep
VeinThrombosis"
2025-04-06,Avdija,Deni,Questionable,Injury/Illness-RightThumb;Sprain
2025-04-06,Ayton,Deandre,Out,Injury/Illness-LeftCalf;Strain
2025-04-06,Camara,Toumani,Questionable,Injury/Illness-LeftAnkle;Sprain
2025-04-06,Cissoko,Sidy,Questionable,Injury/Illness-LeftAnkle;Sprain
2025-04-06,Grant,Jerami,Doubtful,"Injury/Illness-RightKnee;
Inflammation"
2025-04-06,Henderson,Scoot,Out,ConcussionProtocol
2025-04-06,McGowens,Bryce,Out,Injury/Illness-RightRib;Fracture
2025-04-06,Reath,Duop,Questionable,Injury/Illness-RightKnee;Soreness
2025-04-06,Simons,Anfernee,Questionable,"Injury/Illness-RightForearm;
Contusion"
2025-04-06,WilliamsIII,Robert,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-04-06,Clarkson,Jordan,Out,Injury/Illness-LeftPlantar;Fasciitis
2025-04-06,Collins,John,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-06,Hendricks,Taylor,Out,Injury/Illness-RightFibula;Fracture
2025-04-06,Kessler,Walker,Out,"Injury/Illness-Nasal;
Fracture/ConcussionProtocol"
2025-04-06,Markkanen,Lauri,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-04-06,Martin,KJ,Questionable,Injury/Illness-N/A;Illness
2025-04-06,Williams,Cody,Out,Injury/Illness-N/A;Illness
2025-04-06,Bey,Saddiq,Out,Injury/Illness-LeftKnee;ACLsurgery
2025-04-06,Brogdon,Malcolm,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-06,Coulibaly,Bilal,Out,"Injury/Illness-RightHamstring;
Strain"
2025-04-06,George,Kyshawn,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-06,Holmes,Richaun,Questionable,"Injury/Illness-RightShoulder;
Contusion"
2025-04-06,Kispert,Corey,Out,Injury/Illness-LeftThumb;Surgery
2025-04-06,Middleton,Khris,Out,Injury/Illness-RightKnee;Contusion
2025-04-06,Vukcevic,Tristan,Questionable,Injury/Illness-LeftKnee;Contusion
2025-04-06,Brown,Jaylen,Questionable,"Injury/Illness-RightKnee;Posterior
Impingement"
2025-04-06,Tatum,Jayson,Questionable,Injury/Illness-LeftAnkle;Sprain
2025-04-06,Durant,Kevin,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-06,Jackson,Isaiah,Out,"Injury/Illness-RightAchillesTendon;
Tear"
2025-04-06,Sheppard,Ben,Doubtful,Injury/Illness-LeftGreatToe;Sprain
2025-04-06,Siakam,Pascal,Out,"Injury/Illness-RightOlecranon;
Bursitis"
2025-04-06,HolmesII,DaRon,Out,"Injury/Illness-RightAchillesTendon;
Repair"
2025-04-06,Murray,Jamal,Questionable,"Injury/Illness-RightHamstring;
Inflammation"
2025-04-06,SmithJr.,Jabari,Questionable,Injury/Illness-RightAnkle;Sprain
2025-04-06,Alvarado,Jose,Questionable,Injury/Illness-RightCalf;Soreness
2025-04-06,Boston,Brandon,Out,"Injury/Illness-LeftAnkle;Stress
Reaction"
2025-04-06,Hawkins,Jordan,Out,"Injury/Illness-LumbarSpine;Annular
Fissure"
2025-04-06,Jones,Herbert,Out,"Injury/Illness-RightShoulder;Torn
RotatorCuff"
2025-04-06,McCollum,CJ,Out,"Injury/Illness-RightFoot;Bone
Contusion"
2025-04-06,MurphyIII,Trey,Out,"Injury/Illness-RightShoulder;Torn
Labrum"
2025-04-06,Murray,Dejounte,Out,Injury/Illness-RightAchilles;Rupture
2025-04-06,Olynyk,Kelly,Out,Rest
2025-04-06,Williamson,Zion,Out,"Injury/Illness-LowBack;Bone
Contusion"
2025-04-07,Duren,Jalen,Questionable,"Injury/Illness-RightPeroneal;
Contusion"
2025-04-07,Harris,Tobias,Questionable,Injury/Illness-RightHeel;Soreness
2025-04-07,Ivey,Jaden,Out,Injury/Illness-LeftFibula;Fracture
2025-04-07,Drummond,Andre,Out,Injury/Illness-LeftToe;Sprain
2025-04-07,Edwards,Justin,Questionable,Injury/Illness-Rib;Contusion
2025-04-07,Embiid,Joel,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-04-07,George,Paul,Out,"Injury/Illness-LeftGroin;Injury
Recovery"
2025-04-07,Gordon,Eric,Out,Injury/Illness-RightWrist;Surgery
2025-04-07,Lowry,Kyle,Questionable,"Injury/Illness-RightHip;Injury
Management"
2025-04-07,Maxey,Tyrese,Out,Injury/Illness-RightFinger;Sprain
2025-04-07,McCain,Jared,Out,Injury/Illness-LeftKnee;Meniscus
2025-04-07,OubreJr.,Kelly,Out,Injury/Illness-RightKnee;Sprain
2025-04-07,Burks,Alec,Questionable,"Injury/Illness-LowerBack;
Discomfort"
2025-04-07,Herro,Tyler,Questionable,Injury/Illness-RightThigh;Contusion
2025-04-07,Highsmith,Haywood,Questionable,Injury/Illness-LeftAchilles;Soreness
2025-04-07,Jovic,Nikola,Out,Injury/Illness-RightHand;Broken
2025-04-07,Robinson,Duncan,Available,"Injury/Illness-LeftSacroiliacJoint;
Dysfunction"
2025-04-07,Smith,Dru,Out,Injury/Illness-LeftAchilles;Surgery
2025-04-07,Stevens,Isaiah,Out,Injury/Illness-RightFoot;Discomfort
2025-04-07,Wiggins,Andrew,Questionable,"Injury/Illness-RightHamstring;
Tendinopathy"
2025-04-08,Bufkin,Kobe,Out,"Injury/Illness-RightShoulder;
Surgery"
2025-04-08,Capela,Clint,Out,"Injury/Illness-LeftFourth
Metacarpal;LigamentSprain"
2025-04-08,Johnson,Jalen,Out,Injury/Illness-LeftShoulder;Surgery
2025-04-08,NanceJr.,Larry,Out,"Injury/Illness-RightMedialFemoral
Condyle;Fracture"
2025-04-08,Toppin,Jacob,Out,Injury/Illness-LeftCalf;Strain
2025-04-08,Young,Trae,Probable,"Injury/Illness-RightAchilles;
Tendinitis"
2025-04-08,Suggs,Jalen,Out,"Injury/Illness-LeftKnee;Trochlea
cartilagetear"
2025-04-08,Wagner,Moritz,Out,Injury/Illness-LeftKnee;TornACL
2025-04-08,Ball,Lonzo,Out,Injury/Illness-RightWrist;Sprain
2025-04-08,Dosunmu,Ayo,Out,Injury/Illness-LeftShoulder;Surgery
2025-04-08,Giddey,Josh,Questionable,"Injury/Illness-RightFlexorCarpi
Ulnaris;Teninopathy"
2025-04-08,Huerter,Kevin,Out,Injury/Illness-RightCervical;Strain
2025-04-08,Jones,Tre,Out,Injury/Illness-LeftMidfoot;Sprain
2025-04-08,Vucevic,Nikola,Questionable,"Injury/Illness-RightCalf;Soreness;
InjuryManagement"
2025-04-08,White,Coby,Out,Rest
2025-04-08,Mitchell,Donovan,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-08,Clarke,Brandon,Out,Injury/Illness-RightKnee;PCLSprain
2025-04-08,Pullin,Zyon,Out,"Injury/Illness-RightPatellar;Tendon
SurgeryRecovery"
2025-04-08,Ball,LaMelo,Out,"Injury/Illness-RightAnkle;
Impingement"
2025-04-08,Baugh,Damion,Out,Injury/Illness-LeftHip;Bursitis
2025-04-08,Green,Josh,Out,Injury/Illness-LeftShoulder;Strain
2025-04-08,Mann,Tre,Out,Injury/Illness-Disc;Herniation
2025-04-08,Miller,Brandon,Out,"Injury/Illness-RightWrist;Ligament
Repair"
2025-04-08,Williams,Grant,Out,Injury/Illness-RightACL;Repair
2025-04-08,Bey,Saddiq,Out,Injury/Illness-LeftKnee;ACLSurgery
2025-04-08,Brogdon,Malcolm,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-08,Coulibaly,Bilal,Out,"Injury/Illness-RightHamstring;
Strain"
2025-04-08,Gill,Anthony,Questionable,"Injury/Illness-RightHamstring;
Soreness"
2025-04-08,Holmes,Richaun,Doubtful,"Injury/Illness-RightShoulder;
Contusion"
2025-04-08,Kispert,Corey,Out,Injury/Illness-LeftThumb;Surgery
2025-04-08,Middleton,Khris,Out,Injury/Illness-RightKnee;Contusion
2025-04-08,Vukcevic,Tristan,Questionable,Injury/Illness-LeftKnee;Contusion
2025-04-08,Jackson,Isaiah,Out,"Injury/Illness-RightAchillesTendon;
Tear"
2025-04-08,Sheppard,Ben,Questionable,Injury/Illness-LeftGreatToe;Sprain
2025-04-08,Siakam,Pascal,Questionable,"Injury/Illness-RightOlecranon;
Bursitis"
2025-04-08,Brown,Jaylen,Questionable,"Injury/Illness-RightKnee;Posterior
Impingement"
2025-04-08,Holiday,Jrue,Probable,"Injury/Illness-RightShoulder;
Impingement"
2025-04-08,Horford,Al,Out,Injury/Illness-RightKnee;Sprain
2025-04-08,Porzingis,Kristaps,Questionable,Injury/Illness-Illness;Non-Covid
2025-04-08,Tatum,Jayson,Questionable,Injury/Illness-LeftAnkle;Sprain
2025-04-08,White,Derrick,Probable,Injury/Illness-RightBigToe;Sprain
2025-04-08,Brunson,Jalen,Probable,Injury/Illness-RightAnkle;Sprain
2025-04-08,Hukporti,Ariel,Out,"Injury/Illness-LeftKnee;Meniscus
Surgery"
2025-04-08,McBride,Miles,Probable,"Injury/Illness-LeftGroin;
Contusion/Strain"
2025-04-08,Alvarado,Jose,Questionable,Injury/Illness-RightCalf;Soreness
2025-04-08,Boston,Brandon,Out,"Injury/Illness-LeftAnkle;Stress
Reaction"
2025-04-08,Hawkins,Jordan,Out,"Injury/Illness-LumbarSpine;Annular
Fissure"
2025-04-08,Jones,Herbert,Out,"Injury/Illness-Rightshoulder;Torn
RotatorCuff"
2025-04-08,McCollum,CJ,Out,"Injury/Illness-RightFoot;Bone
Contusion"
2025-04-08,MurphyIII,Trey,Out,"Injury/Illness-RightShoulder;Torn
Labrum"
2025-04-08,Murray,Dejounte,Out,Injury/Illness-RightAchilles;Rupture
2025-04-08,Olynyk,Kelly,Questionable,"Injury/Illness-LeftAchilles;
Tendonosis"
2025-04-08,Williamson,Zion,Out,Injury/Illness-LowBack;Bone
2025-04-08,Clowney,Noah,Out,Injury/Illness-RightAnkle;Sprain
2025-04-08,Johnson,Cameron,Out,Injury/Illness-LowerBack;Contusion
2025-04-08,Johnson,Keon,Out,Rest
2025-04-08,Melton,De'Anthony,Out,Injury/Illness-LeftKnee;ACLTear
2025-04-08,Russell,D'Angelo,Out,Injury/Illness-RightAnkle;Sprain
2025-04-08,Sharpe,Day'Ron,Out,Injury/Illness-RightKnee;Sprain
2025-04-08,Thomas,Cam,Out,Injury/Illness-LeftHamstring;Strain
2025-04-08,Doncic,Luka,Questionable,Injury/Illness-RightGroin;Strain
2025-04-08,Finney-Smith,Dorian,Questionable,Injury/Illness-LeftAnkle;Effusion
2025-04-08,Hachimura,Rui,Out,"Injury/Illness-LeftPatellar;
Tendinopathy"
2025-04-08,James,Bronny,Questionable,Injury/Illness-Illness;-
2025-04-08,James,LeBron,Questionable,Injury/Illness-LeftGroin;Strain
2025-04-08,Kleber,Maxi,Out,"Injury/Illness-RightFoot;Surgery
Recovery"
2025-04-08,Reaves,Austin,Questionable,Injury/Illness-RightAnkle;Sprain
2025-04-08,Vincent,Gabe,Questionable,Injury/Illness-LeftKnee;Effusion
2025-04-08,Dieng,Ousmane,Out,Injury/Illness-LeftCalf;Strain
2025-04-08,Ducas,Alex,Out,Injury/Illness-LeftQuad;Strain
2025-04-08,Mitchell,Ajay,Out,"Injury/Illness-RightGreatToe;
Surgery"
2025-04-08,Topic,Nikola,Out,Injury/Illness-LeftKnee;Surgery
2025-04-08,Williams,Jaylin,Questionable,Injury/Illness-LeftAnkle;Sprain
2025-04-08,ShannonJr.,Terrence,Questionable,Injury/Illness-RightGroin;Strain
2025-04-08,Antetokounmpo,Giannis,Probable,"Injury/Illness-LeftShoulder;
Tendinopathy"
2025-04-08,Connaughton,Pat,Questionable,Injury/Illness-RightAnkle;Sprain
2025-04-08,Lillard,Damian,Out,"Injury/Illness-RightCalf;DeepVein
Thrombosis"
2025-04-08,Sims,Jericho,Out,"Injury/Illness-RightThumb;UCL
Sprain"
2025-04-08,PaytonII,Gary,Available,"Injury/Illness-BilateralNasalBone;
Fracture-Facemask"
2025-04-08,Durant,Kevin,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-08,Richards,Nick,Probable,Injury/Illness-RightElbow;Soreness
2025-04-08,Fox,De'Aaron,Out,"Injury/Illness-LeftFifthFinger;
ExtensorTendonSurgery"
2025-04-08,Minix,Riley,Out,"Injury/Illness-LeftShoulder;Labrum
Surgery"
2025-04-08,Sochan,Jeremy,Out,"Injury/Illness-LowBack;
Inflammation"
2025-04-08,Wembanyama,Victor,Out,"Injury/Illness-RightShoulder;Deep
VeinThrombosis"
2025-04-08,Coffey,Amir,Out,"Injury/Illness-LeftKnee;
Inflammation"
2025-04-08,Leonard,Kawhi,Questionable,"Injury/Illness-RightKnee;Injury
Management"
2025-04-09,Drummond,Andre,Out,Injury/Illness-LeftToe;Sprain
2025-04-09,Edwards,Justin,Questionable,Injury/Illness-Rib;Contusion
2025-04-09,Embiid,Joel,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-04-09,George,Paul,Out,"Injury/Illness-LeftGroin;Injury
Recovery"
2025-04-09,Gordon,Eric,Out,Injury/Illness-RightWrist;Surgery
2025-04-09,Grimes,Quentin,Questionable,Injury/Illness-Back;Soreness
2025-04-09,Lowry,Kyle,Out,"Injury/Illness-RightHip;Injury
Management"
2025-04-09,Maxey,Tyrese,Out,Injury/Illness-RightFinger;Sprain
2025-04-09,McCain,Jared,Out,"Injury/Illness-LeftKnee;Meniscus
Surgery"
2025-04-09,OubreJr.,Kelly,Out,Injury/Illness-RightKnee;Sprain
2025-04-09,Agbaji,Ochai,Out,Rest
2025-04-09,Barnes,Scottie,Questionable,"Injury/Illness-RightHand;MCPJoint
Contusion"
2025-04-09,Chomche,Ulrich,Out,"Injury/Illness-RightKnee;Partial
ProximalMCLTear"
2025-04-09,Dick,Gradey,Out,"Injury/Illness-RightKnee;Bone
Bruise"
2025-04-09,Ingram,Brandon,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-09,Poeltl,Jakob,Questionable,"Injury/Illness-RightHand;MCPJoint
Contusion"
2025-04-09,Shead,Jamal,Out,Rest
2025-04-09,Walter,Ja'Kobe,Out,"Injury/Illness-RightHip;Flexor;
Tightness"
2025-04-09,Davis,Anthony,Probable,Injury/Illness-LeftAdductor;Strain
2025-04-09,Exum,Dante,Questionable,Injury/Illness-LeftHand;Surgery
2025-04-09,Hardy,Jaden,Out,Injury/Illness-RightAnkle;Sprain
2025-04-09,Irving,Kyrie,Out,Injury/Illness-LeftKnee;Surgery
2025-04-09,Prosper,Olivier-Maxence,Out,Injury/Illness-RightWrist;Surgery
2025-04-09,Adebayo,Bam,Available,Injury/Illness-LeftBack;Spasms
2025-04-09,Burks,Alec,Available,"Injury/Illness-LowerBack;
Discomfort"
2025-04-09,Herro,Tyler,Available,Injury/Illness-RightThigh;Contusion
2025-04-09,Highsmith,Haywood,Probable,Injury/Illness-LeftAchilles;Soreness
2025-04-09,Jovic,Nikola,Out,Injury/Illness-RightHand;Broken
2025-04-09,Robinson,Duncan,Available,"Injury/Illness-LeftSacroiliacJoint;
Dysfunction"
2025-04-09,Smith,Dru,Out,Injury/Illness-LeftAchilles;Surgery
2025-04-09,Stevens,Isaiah,Questionable,Injury/Illness-RightFoot;Discomfort
2025-04-09,Wiggins,Andrew,Questionable,"Injury/Illness-RightHamstring;
Tendinopathy"
2025-04-09,Avdija,Deni,Questionable,Injury/Illness-RightThumb;Sprain
2025-04-09,Ayton,Deandre,Out,Injury/Illness-LeftCalf;Strain
2025-04-09,Grant,Jerami,Out,Injury/Illness-RightKnee;Tendinitis
2025-04-09,Henderson,Scoot,Out,ConcussionProtocol
2025-04-09,McGowens,Bryce,Out,Injury/Illness-RightRib;Fracture
2025-04-09,Reath,Duop,Questionable,Injury/Illness-RightKnee;Tendinitis
2025-04-09,Simons,Anfernee,Questionable,"Injury/Illness-RightForearm;
Contusion"
2025-04-09,WilliamsIII,Robert,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-04-09,Clarkson,Jordan,Out,Injury/Illness-LeftPlantar;Fasciitis
2025-04-09,Collier,Isaiah,Questionable,"Injury/Illness-RightHamstring;
Soreness"
2025-04-09,Collins,John,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-09,Harkless,Elijah,Out,Injury/Illness-LeftGroin;Strain
2025-04-09,Hendricks,Taylor,Out,Injury/Illness-RightFibula;Fracture
2025-04-09,Kessler,Walker,Out,"Injury/Illness-Nasal;Fracture/
ConcussionProtocol"
2025-04-09,Markkanen,Lauri,Out,"Injury/Illness-LeftKnee;Injury
Management"
2025-04-09,Martin,KJ,Out,Injury/Illness-N/A;Illness
2025-04-09,Williams,Cody,Out,Injury/Illness-N/A;Illness
2025-04-09,HolmesII,DaRon,Out,"Injury/Illness-RightAchillesTendon;
Repair"
2025-04-09,Murray,Jamal,Doubtful,"Injury/Illness-RightHamstring;
Inflammation"
2025-04-09,LaRavia,Jake,Out,"Injury/Illness-LeftThumb;
Incompletescaphoidfracture"
2025-04-09,Monk,Malik,Out,Injury/Illness-LeftCalf;Soreness
2025-04-09,Murray,Keegan,Questionable,"Injury/Illness-LowerBack;
Inflammation"
2025-04-09,Sengun,Alperen,Questionable,Injury/Illness-LowerBack;Soreness
2025-04-09,SmithJr.,Jabari,Questionable,Injury/Illness-LeftGroin;Soreness
2025-04-09,VanVleet,Fred,Doubtful,Injury/Illness-RightAnkle;Soreness
2025-04-10,Garland,Darius,Out,Injury/Illness-LeftGreatToe;Sprain
2025-04-10,Mitchell,Donovan,Out,Injury/Illness-LeftAnkle;Sprain
2025-04-10,Mobley,Evan,Out,Rest
2025-04-10,Strus,Max,Out,Injury/Illness-RightKnee;Contusion
2025-04-10,Jackson,Isaiah,Out,"Injury/Illness-RightAchillesTendon;
Tear"
2025-04-10,Sheppard,Ben,Questionable,Injury/Illness-LeftGreatToe;Sprain
2025-04-10,Anunoby,OG,Out,Injury/Illness-RightThumb;Sprain
2025-04-10,Hart,Josh,Out,"Injury/Illness-RightKnee;
PatellofemoralSyndrome"
2025-04-10,Hukporti,Ariel,Out,"Injury/Illness-LeftKnee;Meniscus
Surgery"
2025-04-10,Robinson,Mitchell,Out,"Injury/Illness-LeftAnkle;Surgery
InjuryRecovery"
2025-04-10,Cunningham,Cade,Probable,"Injury/Illness-LeftKnee;Patellar
Tendinopathy"
2025-04-10,Harris,Tobias,Probable,Injury/Illness-RightHeel;Soreness
2025-04-10,Ivey,Jaden,Out,Injury/Illness-LeftFibula;Fracture
2025-04-10,Stewart,Isaiah,Questionable,"Injury/Illness-RightKnee;
Inflammation"
2025-04-10,Bufkin,Kobe,Out,"Injury/Illness-RightShoiulder;
Surgery"
2025-04-10,Capela,Clint,Out,"Injury/Illness-LeftFourth
Metacarpal;LigamentSprain"
2025-04-10,Johnson,Jalen,Out,Injury/Illness-LeftShoulder;Surgery
2025-04-10,NanceJr.,Larry,Out,"Injury/Illness-RightMedialFemoral
Condyle;Fracture"
2025-04-10,Toppin,Jacob,Out,Injury/Illness-LeftCalf;Strain
2025-04-10,Young,Trae,Probable,"Injury/Illness-RightAchilles;
Tendinitis"
2025-04-10,Clowney,Noah,Out,Injury/Illness-RightAnkle;Sprain
2025-04-10,Johnson,Cameron,Out,Injury/Illness-LowerBack;Contusion
2025-04-10,Melton,De'Anthony,Out,Injury/Illness-LeftKnee;ACLTear
2025-04-10,Russell,D'Angelo,Out,Injury/Illness-RightAnkle;Sprain
2025-04-10,Sharpe,Day'Ron,Out,Injury/Illness-RightKnee;Sprain
2025-04-10,Thomas,Cam,Out,Injury/Illness-LeftHamstring;Strain
2025-04-10,Alvarado,Jose,Questionable,Injury/Illness-RightCalf;Soreness
2025-04-10,Boston,Brandon,Out,"Injury/Illness-LeftAnkle;Stress
Reaction"
2025-04-10,Brown,Bruce,Questionable,Injury/Illness-RightKnee;Soreness
2025-04-10,Hawkins,Jordan,Out,"Injury/Illness-LumbarSpine;Annular
Fissure"
2025-04-10,Jones,Herbert,Out,"Injury/Illness-RightShoulder;Torn
RotatorCuff"
2025-04-10,McCollum,CJ,Out,"Injury/Illness-RightFoot;Bone
Contusion"
