Date,Team,Home/Away,Opp,Venue,W/L,Team Pts,Opp Pts,Spread,Transition_percent_O,Transition_percent_D,Total_Transition_percent
2025-03-05,SAC,Away,DEN,DEN,L,110,116,8.5,0.13,0.216,0.35
2025-03-03,SAC,Away,DAL,DAL,W,122,98,-2,0.09,0.118,0.21
2025-03-01,SAC,Away,HOU,HOU,W,113,103,4,0.08,0.147,0.231
2025-02-26,SAC,Away,UTA,UTA,W,118,101,-9.5,0.20,0.167,0.363
2025-02-24,SAC,Home,CHA,SAC,W,130,88,-11,0.13,0.107,0.238
2025-02-21,SAC,Home,GSW,SAC,L,108,132,2,0.14,0.133,0.277
2025-02-13,SAC,Away,NOP,NOP,L,133,140,-8.5,0.11,0.17,0.279
2025-02-12,SAC,Away,NOP,NOP,W,119,111,-6,0.19,0.177,0.363
2025-02-10,SAC,Away,DAL,DAL,W,129,128,-1.5,0.09,0.138,0.231
2025-02-08,SAC,Home,NOP,SAC,W,123,118,-8,0.24,0.191,0.427
2025-02-06,SAC,Away,POR,POR,L,102,108,-1.5,0.16,0.155,0.318
2025-02-05,SAC,Home,ORL,SAC,L,111,130,-4,0.14,0.114,0.253
2025-02-03,SAC,Away,MIN,MIN,W,116,114,5,0.09,0.117,0.203
2025-02-01,SAC,Away,OKC,OKC,L,110,144,7,0.13,0.114,0.24
2025-01-29,SAC,Away,PHI,PHI,L,104,117,-8,0.19,0.16,0.351
2025-01-27,SAC,Away,BKN,BKN,W,110,96,-12,0.16,0.161,0.324
2025-01-25,SAC,Away,NYK,NYK,L,120,143,5,0.20,0.133,0.329
2025-01-23,SAC,Away,DEN,DEN,L,123,132,7.5,0.13,0.194,0.321
2025-01-22,SAC,Home,GSW,SAC,W,123,117,-7.5,0.18,0.061,0.245
2025-01-19,SAC,Home,WAS,SAC,W,123,100,-17.5,0.27,0.12,0.393
2025-01-16,SAC,Home,HOU,SAC,W,132,127,-5,0.17,0.223,0.388
2025-01-14,SAC,Away,MIL,MIL,L,115,130,2,0.20,0.095,0.295
2025-01-12,SAC,Away,CHI,CHI,W,124,119,-5,0.13,0.131,0.26
2025-01-10,SAC,Away,BOS,BOS,W,114,97,12,0.12,0.071,0.192
2025-01-06,SAC,Home,MIA,SAC,W,123,118,-4,0.14,0.138,0.277
2025-01-05,SAC,Away,GSW,GSW,W,129,99,3,0.18,0.104,0.288
2025-01-03,SAC,Home,MEM,SAC,W,138,133,-3.5,0.20,0.171,0.373
2025-01-01,SAC,Home,PHI,SAC,W,113,107,-6,0.16,0.103,0.258
2024-12-30,SAC,Home,DAL,SAC,W,110,100,-8.5,0.12,0.089,0.209
2024-12-28,SAC,Away,LAL,LAL,L,122,132,-3.5,0.16,0.082,0.245
2024-12-26,SAC,Home,DET,SAC,L,113,114,-5,0.10,0.173,0.275
2024-12-22,SAC,Home,IND,SAC,L,95,122,-3,0.10,0.14,0.242
2024-12-21,SAC,Home,LAL,SAC,L,99,103,-4,0.14,0.177,0.312
2024-12-19,SAC,Home,LAL,SAC,L,100,113,-4.5,0.17,0.118,0.291
2024-12-16,SAC,Home,DEN,SAC,L,129,130,-1.5,0.16,0.074,0.23
2024-12-12,SAC,Away,NOP,NOP,W,111,109,-7,0.19,0.155,0.349
2024-12-08,SAC,Home,UTA,SAC,W,141,97,-11,0.18,0.086,0.269
2024-12-06,SAC,Away,SAS,SAS,W,140,113,-7,0.16,0.103,0.261
2024-12-05,SAC,Away,MEM,MEM,L,110,115,3.5,0.11,0.2,0.313
2024-12-03,SAC,Home,HOU,SAC,W,120,111,-1.5,0.15,0.185,0.336
2024-12-01,SAC,Home,SAS,SAC,L,125,127,-6.5,0.17,0.113,0.286
2024-11-29,SAC,Away,POR,POR,L,106,115,-7,0.13,0.082,0.216
2024-11-27,SAC,Away,MIN,MIN,W,115,104,3,0.10,0.144,0.247
2024-11-25,SAC,Home,OKC,SAC,L,109,130,3.5,0.12,0.075,0.193
2024-11-24,SAC,Home,BKN,SAC,L,103,108,-10.5,0.10,0.138,0.236
2024-11-22,SAC,Away,LAC,LAC,L,88,104,-4,0.12,0.163,0.284
2024-11-18,SAC,Home,ATL,SAC,L,108,109,-4,0.09,0.144,0.238
2024-11-16,SAC,Home,UTA,SAC,W,121,117,-6.5,0.06,0.105,0.169
2024-11-15,SAC,Home,MIN,SAC,L,126,130,1.5,0.16,0.113,0.275
2024-11-13,SAC,Home,PHX,SAC,W,127,104,-8,0.08,0.115,0.196
2024-11-11,SAC,Away,SAS,SAS,L,96,116,-2.5,0.12,0.128,0.246
2024-11-10,SAC,Away,PHX,PHX,W,127,118,-1,0.15,0.107,0.26
2024-11-08,SAC,Home,LAC,SAC,L,98,107,-6.5,0.14,0.115,0.259
2024-11-06,SAC,Home,TOR,SAC,W,122,107,-11.5,0.14,0.124,0.26
2024-11-04,SAC,Away,MIA,MIA,W,111,110,1.5,0.15,0.152,0.306
2024-11-02,SAC,Away,TOR,TOR,L,128,131,-9.5,0.17,0.139,0.304
2024-11-01,SAC,Away,ATL,ATL,W,123,115,-6,0.23,0.147,0.372
2024-10-29,SAC,Away,UTA,UTA,W,113,96,-6.5,0.16,0.146,0.303
2024-10-28,SAC,Home,POR,SAC,W,111,98,-13,0.11,0.132,0.243
2024-10-26,SAC,Away,LAL,LAL,L,127,131,1,0.25,0.15,0.402
2024-10-24,SAC,Home,MIN,SAC,L,115,117,1,0.19,0.079,0.269
2025-04-13,SAS,Home,TOR,SAS,W,125,118,-4.5,0.17,0.225,0.398
2025-04-11,SAS,Away,PHX,PHX,L,98,117,5.5,0.16,0.196,0.359
2025-04-09,SAS,Away,GSW,GSW,W,114,111,17.5,0.15,0.152,0.303
2025-04-08,SAS,Away,LAC,LAC,L,117,122,13,0.19,0.152,0.342
2025-04-06,SAS,Away,POR,POR,L,109,120,3.5,0.18,0.208,0.387
2025-04-04,SAS,Home,CLE,SAS,L,113,114,12.5,0.21,0.17,0.38
2025-04-02,SAS,Away,DEN,DEN,W,113,106,2,0.15,0.133,0.28
2025-04-01,SAS,Home,ORL,SAS,L,105,116,4.5,0.17,0.137,0.305
2025-03-30,SAS,Home,GSW,SAS,L,106,148,11.5,0.16,0.253,0.41
2025-03-29,SAS,Home,BOS,SAS,L,111,121,12.5,0.12,0.116,0.231
2025-03-27,SAS,Away,CLE,CLE,L,116,124,14,0.20,0.192,0.396
2025-03-25,SAS,Away,DET,DET,L,96,122,8.5,0.09,0.155,0.249
2025-03-23,SAS,Away,TOR,TOR,W,123,89,-1,0.20,0.182,0.384
2025-03-21,SAS,Home,PHI,SAS,W,128,120,-6,0.10,0.218,0.316
2025-03-19,SAS,Home,NYK,SAS,W,120,105,8,0.20,0.149,0.351
2025-03-17,SAS,Away,LAL,LAL,L,109,125,9,0.18,0.131,0.313
2025-03-15,SAS,Home,NOP,SAS,W,119,115,1,0.16,0.12,0.283
2025-03-14,SAS,Home,CHA,SAS,L,134,145,-3,0.16,0.14,0.299
2025-03-12,SAS,Home,DAL,SAS,W,126,116,-6,0.21,0.2,0.406
2025-03-10,SAS,Home,DAL,SAS,L,129,133,-7,0.13,0.133,0.266
2025-03-09,SAS,Away,MIN,MIN,L,124,141,11,0.13,0.099,0.231
2025-03-07,SAS,Away,SAC,SAC,L,109,127,6.5,0.18,0.144,0.322
2025-03-04,SAS,Home,BKN,SAS,W,127,113,-3.5,0.23,0.149,0.375
2025-03-02,SAS,Home,OKC,SAS,L,132,146,12.5,0.06,0.147,0.21
2025-03-01,SAS,Away,MEM,MEM,W,130,128,6,0.14,0.137,0.273
2025-02-26,SAS,Away,HOU,HOU,L,106,118,7.5,0.16,0.093,0.256
2025-02-25,SAS,Away,NOP,NOP,L,103,109,2.5,0.17,0.178,0.346
2025-02-23,SAS,Away,NOP,NOP,L,96,114,2,0.18,0.158,0.338
2025-02-21,SAS,Home,DET,SAS,L,110,125,4.5,0.17,0.128,0.298
2025-02-20,SAS,Home,PHX,SAS,W,120,109,2.5,0.26,0.168,0.423
2025-02-12,SAS,Away,BOS,BOS,L,103,116,8,0.12,0.071,0.195
2025-02-10,SAS,Away,WAS,WAS,W,131,121,-11.5,0.16,0.139,0.297
2025-02-08,SAS,Away,ORL,ORL,L,111,112,3,0.23,0.135,0.362
2025-02-07,SAS,Away,CHA,CHA,L,116,117,-10,0.18,0.053,0.23
2025-02-05,SAS,Away,ATL,ATL,W,126,125,-4.5,0.21,0.142,0.348
2025-02-03,SAS,Away,MEM,MEM,L,109,128,3.5,0.21,0.252,0.462
2025-02-01,SAS,Home,MIA,SAS,L,103,105,3,0.13,0.227,0.36
2025-01-31,SAS,Home,MIL,SAS,W,144,118,2.5,0.20,0.172,0.376
2025-01-29,SAS,Home,LAC,SAS,L,116,128,4,0.19,0.178,0.37
2025-01-25,SAS,Home,IND,SAS,L,98,136,3,0.15,0.213,0.362
2025-01-23,SAS,Away,IND,IND,W,140,110,2.5,0.11,0.108,0.216
2025-01-19,SAS,Away,MIA,MIA,L,107,128,3.5,0.15,0.151,0.302
2025-01-17,SAS,Home,MEM,SAS,L,112,140,-2,0.15,0.135,0.281
2025-01-15,SAS,Home,MEM,SAS,L,115,129,2.5,0.16,0.136,0.293
2025-01-13,SAS,Away,LAL,LAL,W,126,102,4.5,0.19,0.191,0.378
2025-01-08,SAS,Away,MIL,MIL,L,105,121,4.5,0.22,0.143,0.363
2025-01-06,SAS,Away,CHI,CHI,L,110,114,-3,0.18,0.204,0.379
2025-01-04,SAS,Home,DEN,SAS,L,111,122,3,0.14,0.168,0.308
2025-01-03,SAS,Away,DEN,DEN,W,113,110,6,0.16,0.22,0.38
2024-12-31,SAS,Home,LAC,SAS,W,122,86,-3.5,0.29,0.122,0.41
2024-12-29,SAS,Away,MIN,MIN,L,110,112,6,0.13,0.135,0.26
2024-12-27,SAS,Away,BKN,BKN,W,96,87,-8,0.21,0.151,0.358
2024-12-25,SAS,Away,NYK,NYK,L,114,117,8.5,0.19,0.113,0.302
2024-12-23,SAS,Away,PHI,PHI,L,106,111,5.5,0.14,0.168,0.307
2024-12-21,SAS,Home,POR,SAS,W,114,94,-6.5,0.17,0.2,0.367
2024-12-19,SAS,Home,ATL,SAS,W,133,126,-1,0.10,0.167,0.271
2024-12-15,SAS,Home,MIN,SAS,L,92,106,4.5,0.17,0.183,0.357
2024-12-13,SAS,Away,POR,POR,W,118,116,-3.5,0.10,0.177,0.272
2024-12-08,SAS,Home,NOP,SAS,W,121,116,-7,0.16,0.139,0.297
2024-12-06,SAS,Home,SAC,SAS,L,113,140,7,0.10,0.158,0.261
2024-12-05,SAS,Home,CHI,SAS,L,124,139,-2.5,0.16,0.098,0.256
2024-12-03,SAS,Away,PHX,PHX,L,93,104,6.5,0.14,0.141,0.282
2024-12-01,SAS,Away,SAC,SAC,W,127,125,6.5,0.11,0.173,0.286
2024-11-27,SAS,Home,LAL,SAS,L,101,119,2,0.17,0.207,0.372
2024-11-26,SAS,Away,UTA,UTA,W,128,115,-1.5,0.16,0.13,0.29
2024-11-23,SAS,Home,GSW,SAS,W,104,94,3.5,0.11,0.054,0.164
2024-11-21,SAS,Home,UTA,SAS,W,126,118,-3,0.14,0.095,0.237
2024-11-19,SAS,Home,OKC,SAS,W,110,104,10,0.13,0.212,0.343
2024-11-16,SAS,Away,DAL,DAL,L,93,110,13.5,0.13,0.202,0.33
2024-11-15,SAS,Home,LAL,SAS,L,115,120,2.5,0.16,0.167,0.322
2024-11-13,SAS,Home,WAS,SAS,W,139,130,-9.5,0.14,0.17,0.31
2024-11-11,SAS,Home,SAC,SAS,W,116,96,2.5,0.13,0.118,0.246
2024-11-09,SAS,Home,UTA,SAS,L,110,111,-6.5,0.21,0.188,0.402
2024-11-07,SAS,Home,POR,SAS,W,118,105,-4,0.11,0.13,0.24
2024-11-06,SAS,Away,HOU,HOU,L,100,127,6.5,0.12,0.181,0.3
2024-11-04,SAS,Away,LAC,LAC,L,104,113,4,0.17,0.133,0.3
2024-11-02,SAS,Home,MIN,SAS,W,113,103,3.5,0.07,0.11,0.176
2024-10-31,SAS,Away,UTA,UTA,W,106,88,-2,0.22,0.143,0.359
2024-10-30,SAS,Away,OKC,OKC,L,93,105,12.5,0.10,0.204,0.301
2024-10-28,SAS,Home,HOU,SAS,L,101,106,2.5,0.11,0.163,0.272
2024-10-26,SAS,Home,HOU,SAS,W,109,106,1.5,0.17,0.191,0.359
2024-10-24,SAS,Away,DAL,DAL,L,109,120,9,0.17,0.226,0.398
2025-04-13,TOR,Away,SAS,SAS,L,118,125,4.5,0.23,0.173,0.398
2025-04-11,TOR,Away,DAL,DAL,L,102,124,11,0.18,0.129,0.304
2025-04-09,TOR,Home,CHA,TOR,W,126,96,-11.5,0.20,0.11,0.308
2025-04-06,TOR,Away,BKN,BKN,W,120,109,-2,0.19,0.148,0.341
2025-04-04,TOR,Home,DET,TOR,L,105,117,10,0.24,0.131,0.369
2025-04-03,TOR,Home,POR,TOR,L,103,112,5,0.23,0.158,0.388
2025-04-01,TOR,Away,CHI,CHI,L,118,137,4,0.15,0.179,0.328
2025-03-30,TOR,Away,PHI,PHI,W,127,109,-6,0.24,0.18,0.42
2025-03-28,TOR,Home,CHA,TOR,W,108,97,-5.5,0.24,0.115,0.355
2025-03-26,TOR,Away,BKN,BKN,W,116,86,2.5,0.30,0.184,0.488
2025-03-24,TOR,Away,WAS,WAS,W,112,104,2.5,0.26,0.17,0.427
2025-03-23,TOR,Home,SAS,TOR,L,89,123,1,0.18,0.202,0.384
2025-03-20,TOR,Away,GSW,GSW,L,114,117,14.5,0.18,0.118,0.302
2025-03-17,TOR,Away,PHX,PHX,L,89,129,8.5,0.11,0.153,0.26
2025-03-16,TOR,Away,POR,POR,L,102,105,7.5,0.21,0.156,0.364
2025-03-14,TOR,Away,UTA,UTA,W,126,118,2,0.19,0.177,0.368
2025-03-12,TOR,Home,PHI,TOR,W,118,105,-2.5,0.18,0.202,0.386
2025-03-10,TOR,Home,WAS,TOR,W,119,104,-6.5,0.21,0.178,0.387
2025-03-08,TOR,Home,WAS,TOR,L,117,118,-4,0.11,0.12,0.231
2025-03-07,TOR,Home,UTA,TOR,W,118,109,-5.5,0.21,0.167,0.381
2025-03-04,TOR,Away,ORL,ORL,W,114,113,6.5,0.27,0.093,0.364
2025-03-02,TOR,Away,ORL,ORL,W,104,102,7,0.22,0.098,0.313
2025-02-28,TOR,Away,CHI,CHI,L,115,125,1,0.15,0.174,0.319
2025-02-26,TOR,Away,IND,IND,L,91,111,12,0.08,0.17,0.254
2025-02-25,TOR,Home,BOS,TOR,L,101,111,10,0.18,0.158,0.339
2025-02-23,TOR,Home,PHX,TOR,W,127,109,3,0.17,0.121,0.293
2025-02-21,TOR,Home,MIA,TOR,L,111,120,3.5,0.16,0.109,0.269
2025-02-12,TOR,Home,CLE,TOR,L,108,131,12.5,0.20,0.177,0.375
2025-02-11,TOR,Away,PHI,PHI,W,106,103,11,0.15,0.208,0.36
2025-02-09,TOR,Away,HOU,HOU,L,87,94,8,0.19,0.175,0.361
2025-02-07,TOR,Away,OKC,OKC,L,109,121,19,0.15,0.108,0.257
2025-02-05,TOR,Home,MEM,TOR,L,107,138,10.5,0.15,0.143,0.295
2025-02-04,TOR,Home,NYK,TOR,L,115,121,5.5,0.18,0.096,0.277
2025-02-02,TOR,Home,LAC,TOR,W,115,108,5,0.16,0.084,0.244
2025-01-31,TOR,Home,CHI,TOR,L,106,122,-4.5,0.19,0.11,0.3
2025-01-29,TOR,Away,WAS,WAS,W,106,82,-5.5,0.14,0.111,0.247
2025-01-27,TOR,Home,NOP,TOR,W,113,104,-1,0.14,0.184,0.328
2025-01-25,TOR,Away,ATL,ATL,W,117,94,5.5,0.22,0.15,0.368
2025-01-23,TOR,Away,ATL,ATL,W,122,119,5,0.10,0.137,0.235
2025-01-21,TOR,Home,ORL,TOR,W,109,93,1,0.12,0.102,0.226
2025-01-17,TOR,Away,MIL,MIL,L,112,130,11,0.21,0.167,0.378
2025-01-15,TOR,Home,BOS,TOR,W,110,97,14,0.14,0.106,0.247
2025-01-13,TOR,Home,GSW,TOR,W,104,101,5.5,0.12,0.215,0.333
2025-01-11,TOR,Away,DET,DET,L,114,123,5,0.21,0.214,0.428
2025-01-09,TOR,Away,CLE,CLE,L,126,132,13.5,0.15,0.124,0.27
2025-01-08,TOR,Away,NYK,NYK,L,98,112,12,0.15,0.133,0.279
2025-01-06,TOR,Home,MIL,TOR,L,104,128,6,0.22,0.135,0.351
2025-01-03,TOR,Home,ORL,TOR,L,97,106,2,0.15,0.115,0.263
2025-01-01,TOR,Home,BKN,TOR,W,130,113,-1,0.19,0.144,0.333
2024-12-31,TOR,Away,BOS,BOS,L,71,125,17,0.11,0.214,0.324
2024-12-29,TOR,Home,ATL,TOR,L,107,136,-1,0.15,0.247,0.393
2024-12-26,TOR,Away,MEM,MEM,L,126,155,11,0.16,0.17,0.332
2024-12-23,TOR,Away,NYK,NYK,L,125,139,14,0.12,0.176,0.295
2024-12-22,TOR,Home,HOU,TOR,L,110,114,9,0.19,0.16,0.35
2024-12-19,TOR,Home,BKN,TOR,L,94,101,-2.5,0.11,0.13,0.24
2024-12-16,TOR,Home,CHI,TOR,L,121,122,1,0.13,0.151,0.281
2024-12-12,TOR,Away,MIA,MIA,L,104,114,11.5,0.15,0.121,0.273
2024-12-09,TOR,Home,NYK,TOR,L,108,113,8,0.18,0.147,0.326
2024-12-07,TOR,Home,DAL,TOR,L,118,125,8,0.14,0.126,0.27
2024-12-05,TOR,Home,OKC,TOR,L,92,129,10.5,0.23,0.256,0.489
2024-12-03,TOR,Home,IND,TOR,W,122,111,3,0.15,0.168,0.319
2024-12-01,TOR,Home,MIA,TOR,W,119,116,5,0.08,0.172,0.252
2024-11-29,TOR,Away,MIA,MIA,L,111,121,8,0.11,0.115,0.22
2024-11-27,TOR,Away,NOP,NOP,W,119,93,1,0.20,0.144,0.342
2024-11-25,TOR,Away,DET,DET,L,100,102,4,0.14,0.108,0.246
2024-11-24,TOR,Away,CLE,CLE,L,108,122,11.5,0.14,0.13,0.27
2024-11-21,TOR,Home,MIN,TOR,W,110,105,7,0.18,0.103,0.278
2024-11-18,TOR,Home,IND,TOR,W,130,119,3,0.13,0.184,0.317
2024-11-16,TOR,Away,BOS,BOS,L,123,126,16.5,0.17,0.082,0.247
2024-11-15,TOR,Home,DET,TOR,L,95,99,2.5,0.22,0.232,0.452
2024-11-12,TOR,Away,MIL,MIL,L,85,99,9,0.25,0.215,0.462
2024-11-10,TOR,Away,LAL,LAL,L,103,123,10,0.11,0.125,0.239
2024-11-09,TOR,Away,LAC,LAC,L,103,105,6,0.15,0.095,0.242
2024-11-06,TOR,Away,SAC,SAC,L,107,122,11.5,0.12,0.136,0.26
2024-11-04,TOR,Away,DEN,DEN,L,119,121,11,0.16,0.168,0.325
2024-11-02,TOR,Home,SAC,TOR,W,131,128,9.5,0.14,0.165,0.304
2024-11-01,TOR,Home,LAL,TOR,L,125,131,9,0.18,0.176,0.352
2024-10-30,TOR,Away,CHA,CHA,L,133,138,6.5,0.10,0.059,0.157
2024-10-28,TOR,Home,DEN,TOR,L,125,127,8.5,0.17,0.153,0.323
2024-10-26,TOR,Away,MIN,MIN,L,101,112,15,0.25,0.11,0.363
2024-10-25,TOR,Home,PHI,TOR,W,115,107,5.5,0.18,0.119,0.297
2024-10-23,TOR,Home,CLE,TOR,L,106,136,6.5,0.16,0.169,0.326
2025-04-13,UTA,Away,MIN,MIN,L,105,116,23,0.13,0.216,0.35
2025-04-11,UTA,Home,OKC,UTA,L,111,145,9,0.14,0.206,0.348
2025-04-09,UTA,Home,POR,UTA,W,133,126,6.5,0.21,0.164,0.373
2025-04-06,UTA,Away,ATL,ATL,L,134,147,13.5,0.18,0.168,0.348
2025-04-04,UTA,Away,IND,IND,L,112,140,17.5,0.11,0.178,0.286
2025-04-02,UTA,Away,HOU,HOU,L,105,143,15,0.10,0.135,0.232
2025-03-31,UTA,Away,CHA,CHA,L,106,110,4.5,0.18,0.085,0.266
2025-03-28,UTA,Away,DEN,DEN,L,93,129,19,0.14,0.206,0.342
2025-03-27,UTA,Home,HOU,UTA,L,110,121,13.5,0.13,0.135,0.26
2025-03-25,UTA,Home,MEM,UTA,L,103,140,11,0.14,0.158,0.293
2025-03-23,UTA,Home,CLE,UTA,L,91,120,16.5,0.12,0.235,0.356
2025-03-21,UTA,Home,BOS,UTA,L,99,121,15,0.18,0.188,0.365
2025-03-19,UTA,Home,WAS,UTA,W,128,112,-2.5,0.10,0.182,0.282
2025-03-17,UTA,Home,CHI,UTA,L,97,111,4.5,0.11,0.25,0.364
2025-03-16,UTA,Away,MIN,MIN,L,102,128,13,0.11,0.186,0.294
2025-03-14,UTA,Home,TOR,UTA,L,118,126,-2,0.18,0.191,0.368
2025-03-12,UTA,Away,MEM,MEM,L,115,122,10.5,0.19,0.252,0.441
2025-03-10,UTA,Away,BOS,BOS,L,108,114,15.5,0.12,0.173,0.297
2025-03-09,UTA,Away,PHI,PHI,L,122,126,6.5,0.15,0.206,0.354
2025-03-07,UTA,Away,TOR,TOR,L,109,118,5.5,0.17,0.214,0.381
2025-03-05,UTA,Away,WAS,WAS,L,122,125,5.5,0.15,0.194,0.348
2025-03-03,UTA,Home,DET,UTA,L,106,134,10.5,0.14,0.28,0.42
2025-03-02,UTA,Home,NOP,UTA,L,121,128,7.5,0.15,0.15,0.3
2025-02-28,UTA,Home,MIN,UTA,W,117,116,4,0.15,0.16,0.31
2025-02-26,UTA,Home,SAC,UTA,L,101,118,9.5,0.17,0.196,0.363
2025-02-24,UTA,Home,POR,UTA,L,112,114,7.5,0.19,0.22,0.408
2025-02-22,UTA,Home,HOU,UTA,W,124,115,8,0.20,0.13,0.328
2025-02-21,UTA,Home,OKC,UTA,L,107,130,15.5,0.12,0.22,0.34
2025-02-13,UTA,Home,LAC,UTA,L,116,120,10,0.16,0.168,0.328
2025-02-12,UTA,Home,LAL,UTA,W,131,119,9,0.19,0.098,0.292
2025-02-10,UTA,Away,LAL,LAL,L,113,132,12,0.15,0.253,0.399
2025-02-08,UTA,Away,LAC,LAC,L,110,130,18,0.19,0.168,0.357
2025-02-07,UTA,Away,PHX,PHX,L,127,135,7.5,0.17,0.121,0.289
2025-02-05,UTA,Home,GSW,UTA,W,131,128,6.5,0.14,0.146,0.282
2025-02-03,UTA,Home,IND,UTA,L,111,112,6.5,0.10,0.235,0.334
2025-02-01,UTA,Home,ORL,UTA,W,113,99,4,0.19,0.253,0.443
2025-01-30,UTA,Home,MIN,UTA,L,113,138,5.5,0.11,0.128,0.233
2025-01-28,UTA,Away,GSW,GSW,L,103,114,10.5,0.14,0.135,0.272
2025-01-27,UTA,Home,MIL,UTA,L,110,125,8.5,0.10,0.202,0.303
2025-01-25,UTA,Away,MEM,MEM,L,103,125,11,0.14,0.168,0.308
2025-01-22,UTA,Away,OKC,OKC,L,114,123,16,0.11,0.175,0.284
2025-01-20,UTA,Away,NOP,NOP,L,119,123,11,0.10,0.214,0.314
2025-01-17,UTA,Away,NOP,NOP,L,123,136,12,0.09,0.143,0.235
2025-01-15,UTA,Home,CHA,UTA,L,112,117,6,0.13,0.12,0.25
2025-01-12,UTA,Home,BKN,UTA,W,112,111,-3.5,0.16,0.155,0.31
2025-01-11,UTA,Away,PHX,PHX,L,106,114,10.5,0.13,0.14,0.268
2025-01-09,UTA,Home,MIA,UTA,L,92,97,5.5,0.10,0.158,0.253
2025-01-07,UTA,Home,ATL,UTA,L,121,124,5.5,0.16,0.15,0.312
2025-01-05,UTA,Away,ORL,ORL,W,105,92,9.5,0.21,0.208,0.414
2025-01-04,UTA,Away,MIA,MIA,W,136,100,8.5,0.17,0.163,0.337
2025-01-01,UTA,Away,NYK,NYK,L,103,119,12,0.11,0.212,0.323
2024-12-30,UTA,Home,DEN,UTA,L,121,132,7.5,0.14,0.3,0.44
2024-12-28,UTA,Home,PHI,UTA,L,111,114,7,0.13,0.155,0.289
2024-12-26,UTA,Away,POR,POR,L,120,122,3.5,0.20,0.144,0.348
2024-12-23,UTA,Away,CLE,CLE,L,113,124,14,0.18,0.214,0.389
2024-12-21,UTA,Away,BKN,BKN,W,105,94,1.5,0.22,0.218,0.438
2024-12-19,UTA,Away,DET,DET,W,126,119,4.5,0.18,0.239,0.422
2024-12-16,UTA,Away,LAC,LAC,L,107,144,7.5,0.16,0.221,0.381
2024-12-13,UTA,Home,PHX,UTA,L,126,134,7,0.15,0.181,0.33
2024-12-08,UTA,Away,SAC,SAC,L,97,141,11,0.09,0.183,0.269
2024-12-06,UTA,Away,POR,POR,W,141,99,4,0.23,0.136,0.361
2024-12-03,UTA,Away,OKC,OKC,L,106,133,13.5,0.07,0.177,0.251
2024-12-01,UTA,Home,LAL,UTA,L,104,105,5.5,0.12,0.151,0.269
2024-11-30,UTA,Home,DAL,UTA,L,94,106,6.5,0.18,0.309,0.486
2024-11-27,UTA,Home,DEN,UTA,L,103,122,11,0.10,0.223,0.318
2024-11-26,UTA,Home,SAS,UTA,L,115,128,1.5,0.13,0.16,0.29
2024-11-23,UTA,Home,NYK,UTA,W,121,106,8.5,0.11,0.284,0.392
2024-11-21,UTA,Away,SAS,SAS,L,118,126,3,0.10,0.142,0.237
2024-11-19,UTA,Away,LAL,LAL,L,118,124,10.5,0.18,0.182,0.364
2024-11-17,UTA,Away,LAC,LAC,L,105,116,9.5,0.22,0.206,0.425
2024-11-16,UTA,Away,SAC,SAC,L,117,121,6.5,0.11,0.064,0.169
2024-11-14,UTA,Home,DAL,UTA,W,115,113,7.5,0.16,0.188,0.346
2024-11-12,UTA,Home,PHX,UTA,L,112,120,5.5,0.15,0.17,0.321
2024-11-09,UTA,Away,SAS,SAS,W,111,110,6.5,0.19,0.214,0.402
2024-11-07,UTA,Away,MIL,MIL,L,100,123,10,0.16,0.341,0.498
2024-11-04,UTA,Away,CHI,CHI,W,135,126,7.5,0.11,0.127,0.234
2024-11-02,UTA,Away,DEN,DEN,L,103,129,11,0.14,0.262,0.398
2024-10-31,UTA,Home,SAS,UTA,L,88,106,2,0.14,0.216,0.359
2024-10-29,UTA,Home,SAC,UTA,L,96,113,6.5,0.15,0.157,0.303
2024-10-28,UTA,Away,DAL,DAL,L,102,110,11.5,0.12,0.23,0.351
2024-10-25,UTA,Home,GSW,UTA,L,86,127,6.5,0.19,0.266,0.457
2024-10-23,UTA,Home,MEM,UTA,L,124,126,2,0.19,0.173,0.363
2025-04-13,WAS,Away,MIA,MIA,W,119,118,8.5,0.13,0.158,0.287
2025-04-11,WAS,Away,CHI,CHI,L,89,119,14,0.10,0.206,0.309
2025-04-09,WAS,Home,PHI,WAS,L,103,122,3,0.18,0.155,0.339
2025-04-08,WAS,Away,IND,IND,L,98,104,19,0.05,0.189,0.242
2025-04-06,WAS,Away,BOS,BOS,L,90,124,19,0.11,0.09,0.202
2025-04-03,WAS,Home,ORL,WAS,L,97,109,15.5,0.16,0.136,0.293
2025-04-02,WAS,Home,SAC,WAS,W,116,111,14,0.16,0.182,0.344
2025-03-31,WAS,Home,MIA,WAS,L,94,120,9.5,0.14,0.221,0.365
2025-03-29,WAS,Home,BKN,WAS,L,112,115,-2.5,0.11,0.124,0.236
2025-03-27,WAS,Home,IND,WAS,L,109,162,12,0.10,0.209,0.311
2025-03-26,WAS,Away,PHI,PHI,W,119,114,3,0.19,0.125,0.313
2025-03-24,WAS,Home,TOR,WAS,L,104,112,-2.5,0.17,0.257,0.427
2025-03-22,WAS,Away,NYK,NYK,L,103,122,15.5,0.18,0.214,0.389
2025-03-21,WAS,Home,ORL,WAS,L,105,120,8.5,0.18,0.205,0.384
2025-03-19,WAS,Away,UTA,UTA,L,112,128,2.5,0.18,0.1,0.282
2025-03-17,WAS,Away,POR,POR,L,97,112,6,0.13,0.216,0.349
